日期,交割月份,時間,Open,High,Low,Volume,Close,NextClose,Y_pred,,,
20180709,201807,113600,0.740616246,0.738910724,0.742729306,0.033418398,0.740056022,0.741736695,0.744687557,TRUE,TRUE,TRUE
20180709,201807,113705,0.740616246,0.739472207,0.743288591,0.025884069,0.741736695,0.743417367,0.744612813,FALSE,TRUE,FALSE
20180709,201807,113801,0.741736695,0.742279618,0.743847875,0.138291408,0.743417367,0.742857143,0.74447155,FALSE,FALSE,TRUE
20180709,201807,113900,0.743977591,0.742279618,0.744966443,0.044598372,0.742857143,0.742857143,0.745265126,TRUE,NOT ACTION,FALSE
20180709,201807,114001,0.743417367,0.740595171,0.744966443,0.026734719,0.742857143,0.742296919,0.746215582,TRUE,FALSE,FALSE
20180709,201807,114101,0.742857143,0.741156654,0.744966443,0.033661441,0.742296919,0.738935574,0.747451186,TRUE,FALSE,FALSE
20180709,201807,114200,0.742296919,0.740033689,0.742170022,0.058451817,0.738935574,0.739495798,0.747087955,FALSE,TRUE,FALSE
20180709,201807,114300,0.740056022,0.73778776,0.742170022,0.019200389,0.739495798,0.740056022,0.746726871,FALSE,TRUE,FALSE
20180709,201807,114404,0.740616246,0.738349242,0.742170022,0.034998177,0.740056022,0.741176471,0.744658828,FALSE,TRUE,FALSE
20180709,201807,114501,0.741176471,0.739472207,0.743288591,0.026491676,0.741176471,0.741176471,0.74389565,FALSE,NOT ACTION,FALSE
20180709,201807,114600,0.741736695,0.739472207,0.743847875,0.018714303,0.741176471,0.740056022,0.744307876,TRUE,FALSE,FALSE
20180709,201807,114700,0.741736695,0.738910724,0.742729306,0.023939725,0.740056022,0.740056022,0.745269597,TRUE,NOT ACTION,FALSE
20180709,201807,114802,0.741176471,0.738349242,0.742729306,0.018228217,0.740056022,0.741736695,0.745590329,TRUE,TRUE,TRUE
20180709,201807,114902,0.740056022,0.739472207,0.742729306,0.019929518,0.741736695,0.741176471,0.744933009,FALSE,FALSE,TRUE
20180709,201807,115002,0.742296919,0.740033689,0.744407159,0.027099283,0.741176471,0.741176471,0.744672239,FALSE,NOT ACTION,FALSE
20180709,201807,115102,0.741736695,0.739472207,0.743847875,0.007655851,0.741176471,0.741736695,0.745010912,TRUE,TRUE,TRUE
20180709,201807,115201,0.741736695,0.739472207,0.744407159,0.008992587,0.741736695,0.741176471,0.745913565,TRUE,FALSE,FALSE
20180709,201807,115301,0.741736695,0.739472207,0.743847875,0.006562158,0.741176471,0.740616246,0.745643973,FALSE,FALSE,TRUE
20180709,201807,115401,0.741736695,0.738910724,0.742729306,0.019686475,0.740616246,0.740616246,0.745913267,TRUE,NOT ACTION,FALSE
20180709,201807,115502,0.740616246,0.738349242,0.742729306,0.009357152,0.740616246,0.741176471,0.745649338,FALSE,TRUE,FALSE
20180709,201807,115607,0.740616246,0.739472207,0.743288591,0.012638231,0.741176471,0.741176471,0.745154023,FALSE,NOT ACTION,FALSE
20180709,201807,115702,0.741736695,0.740033689,0.744407159,0.009721716,0.741176471,0.742296919,0.744707823,FALSE,TRUE,FALSE
20180709,201807,115800,0.742296919,0.741156654,0.744407159,0.045813586,0.742296919,0.740616246,0.745128989,TRUE,FALSE,FALSE
20180709,201807,115900,0.743417367,0.741718136,0.743847875,0.028436019,0.740616246,0.740056022,0.745790005,TRUE,FALSE,FALSE
20180709,201807,120000,0.741176471,0.739472207,0.743288591,0.022602989,0.740056022,0.740616246,0.746384978,TRUE,TRUE,TRUE
20180709,201807,120100,0.740616246,0.738349242,0.743288591,0.009721716,0.740616246,0.740056022,0.746289015,FALSE,FALSE,TRUE
20180709,201807,120202,0.741176471,0.738910724,0.743288591,0.003281079,0.740056022,0.740616246,0.744887769,FALSE,TRUE,FALSE
20180709,201807,120307,0.740616246,0.738910724,0.743288591,0.007898894,0.740616246,0.741176471,0.744781375,FALSE,TRUE,FALSE
20180709,201807,120402,0.741736695,0.740033689,0.744407159,0.016040831,0.741176471,0.740056022,0.744900703,TRUE,FALSE,FALSE
20180709,201807,120507,0.741736695,0.740033689,0.743288591,0.012881274,0.740056022,0.740616246,0.744870901,FALSE,TRUE,FALSE
20180709,201807,120602,0.740616246,0.738910724,0.742729306,0.011787581,0.740616246,0.741736695,0.745759368,TRUE,TRUE,TRUE
20180709,201807,120703,0.741736695,0.740033689,0.744407159,0.017256046,0.741736695,0.742296919,0.745223343,FALSE,TRUE,FALSE
20180709,201807,120806,0.741736695,0.740033689,0.744407159,0.014704095,0.742296919,0.742857143,0.744776726,FALSE,TRUE,FALSE
20180709,201807,120900,0.742296919,0.741156654,0.744407159,0.020415603,0.742857143,0.741736695,0.745953858,TRUE,FALSE,FALSE
